2018-05-09 18:40:42.195 JST [95317] LOG:  received fast shutdown request
2018-05-09 23:26:33.164 JST [36499] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:27:18.211 JST [36772] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:27:33.205 JST [36862] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.01 s, elapsed: 0.36 s
2018-05-09 23:28:18.261 JST [37172] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:28:33.256 JST [37262] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 23:29:18.298 JST [37535] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:29:28.289 JST [37595] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:30:18.357 JST [37900] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:30:28.351 JST [37960] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:31:18.395 JST [38265] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:31:23.383 JST [38295] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:32:18.448 JST [38624] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:32:23.441 JST [38654] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:33:18.497 JST [38987] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:33:23.495 JST [39013] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:34:18.548 JST [39347] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.38 s
2018-05-09 23:34:23.532 JST [39377] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:35:18.581 JST [39705] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:35:18.956 JST [39705] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.01 s, elapsed: 0.36 s
2018-05-09 23:36:13.611 JST [40038] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:36:18.633 JST [40068] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:37:08.669 JST [40361] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:37:18.689 JST [40427] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:38:03.714 JST [40695] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:38:18.729 JST [40793] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:38:58.755 JST [41024] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:39:18.775 JST [41152] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:39:53.798 JST [41353] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.36 s
2018-05-09 23:40:13.457 JST [41484] LOG:  starting vacuum on "pgbench_tellers"
2018-05-09 23:40:15.346 JST [41484] LOG:  automatic vacuum of table "postgres.public.pgbench_tellers": index scans: 1
	pages: 0 removed, 6065 remain, 1 skipped due to pins, 0 skipped frozen
	tuples: 294103 removed, 272785 remain, 192164 are dead but not yet removable, oldest xmin: 316362401
	buffer usage: 19519 hits, 0 misses, 235 dirtied
	avg read rate: 0.000 MB/s, avg write rate: 0.972 MB/s
	system usage: CPU: user: 0.38 s, system: 0.04 s, elapsed: 1.88 s
2018-05-09 23:40:18.933 JST [41514] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.47 s
2018-05-09 23:40:43.475 JST [41655] LOG:  starting vacuum on "pgbench_branches"
2018-05-09 23:40:45.906 JST [95372] LOG:  checkpoint starting: time
2018-05-09 23:40:48.144 JST [41655] LOG:  automatic aggressive vacuum of table "postgres.public.pgbench_branches": index scans: 1
	pages: 0 removed, 7468 remain, 4 skipped due to pins, 36 skipped frozen
	tuples: 75329 removed, 750999 remain, 742868 are dead but not yet removable, oldest xmin: 316362401
	buffer usage: 19356 hits, 0 misses, 2744 dirtied
	avg read rate: 0.000 MB/s, avg write rate: 4.591 MB/s
	system usage: CPU: user: 0.18 s, system: 0.04 s, elapsed: 4.66 s
2018-05-09 23:40:51.670 JST [41420] LOG:  automatic analyze of table "postgres.public.pgbench_history" system usage: CPU: user: 1.24 s, system: 0.77 s, elapsed: 48.22 s
2018-05-09 23:40:53.930 JST [41715] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:41:24.139 JST [41893] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:42:03.966 JST [42122] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:42:33.997 JST [42298] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:43:14.033 JST [42526] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:43:44.064 JST [42691] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.36 s
2018-05-09 23:44:19.088 JST [42895] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:44:49.340 JST [43066] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:45:24.345 JST [43269] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:45:54.535 JST [43442] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.06 s, system: 0.06 s, elapsed: 0.37 s
2018-05-09 23:46:29.490 JST [43640] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:46:54.500 JST [43786] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.41 s
2018-05-09 23:46:54.723 JST [95372] LOG:  checkpoint complete: wrote 4191844 buffers (64.0%); 0 WAL file(s) added, 5067 removed, 330 recycled; write=353.148 s, sync=0.251 s, total=368.817 s; sync files=151, longest=0.248 s, average=0.001 s; distance=88435442 kB, estimate=97567371 kB
2018-05-09 23:47:24.461 JST [43974] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:47:49.494 JST [44120] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:48:24.516 JST [44333] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:48:49.557 JST [44478] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:49:24.562 JST [44697] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:49:49.599 JST [44842] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:50:24.625 JST [45063] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 23:50:49.663 JST [45208] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:51:24.682 JST [45424] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:51:49.708 JST [45572] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:52:24.728 JST [45786] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:52:49.776 JST [45931] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:53:24.785 JST [46157] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:53:49.817 JST [46308] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:54:24.835 JST [46522] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 23:54:49.883 JST [46669] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:55:24.898 JST [46924] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:55:49.931 JST [47075] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:56:24.946 JST [47288] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 23:56:49.995 JST [47433] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:57:25.014 JST [47647] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 23:57:50.037 JST [47797] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:58:20.872 JST [138528] LOG:  automatic vacuum of table "postgres.public.pgbench_accounts": index scans: 1
	pages: 0 removed, 13425314 remain, 1 skipped due to pins, 0 skipped frozen
	tuples: 3302979 removed, 812946351 remain, 15123218 are dead but not yet removable, oldest xmin: 125809316
	buffer usage: 22260926 hits, 14667792 misses, 16527182 dirtied
	avg read rate: 9.572 MB/s, avg write rate: 10.785 MB/s
	system usage: CPU: user: 596.32 s, system: 423.01 s, elapsed: 11971.97 s
2018-05-09 23:58:25.052 JST [48051] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:58:29.702 JST [48076] LOG:  starting vacuum on "pgbench_tellers"
2018-05-09 23:58:31.154 JST [48076] LOG:  automatic vacuum of table "postgres.public.pgbench_tellers": index scans: 1
	pages: 0 removed, 6065 remain, 0 skipped due to pins, 0 skipped frozen
	tuples: 288794 removed, 246237 remain, 166176 are dead but not yet removable, oldest xmin: 335250128
	buffer usage: 19777 hits, 1 misses, 318 dirtied
	avg read rate: 0.005 MB/s, avg write rate: 1.711 MB/s
	system usage: CPU: user: 0.37 s, system: 0.04 s, elapsed: 1.45 s
2018-05-09 23:58:35.440 JST [138528] LOG:  automatic analyze of table "postgres.public.pgbench_accounts" system usage: CPU: user: 0.35 s, system: 0.42 s, elapsed: 14.56 s
2018-05-09 23:58:39.709 JST [48136] LOG:  starting vacuum on "pgbench_accounts"
2018-05-09 23:58:50.062 JST [48196] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 23:59:25.109 JST [48417] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:59:50.145 JST [48564] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-10 00:00:25.158 JST [48784] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:00:50.188 JST [48934] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.38 s
2018-05-10 00:01:25.199 JST [49171] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:01:50.244 JST [49317] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.37 s
2018-05-10 00:02:25.253 JST [49530] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:02:50.294 JST [49675] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.38 s
2018-05-10 00:03:25.288 JST [49893] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:03:50.461 JST [50033] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-10 00:04:25.351 JST [50246] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:04:50.406 JST [50388] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-10 00:05:25.425 JST [50606] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:05:50.480 JST [50747] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-10 00:06:25.498 JST [50959] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:06:50.518 JST [51104] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-10 00:07:25.541 JST [51313] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-10 00:07:50.575 JST [51458] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-10 00:08:25.588 JST [51795] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:08:50.623 JST [51941] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-10 00:09:20.616 JST [52119] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:09:50.672 JST [52292] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.38 s
2018-05-10 00:10:20.662 JST [52530] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-10 00:10:46.123 JST [95372] LOG:  checkpoint starting: time
2018-05-10 00:10:50.692 JST [52705] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:11:25.719 JST [52913] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-10 00:12:00.753 JST [53109] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:12:35.771 JST [53317] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-10 00:13:10.803 JST [53519] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.08 s, system: 0.03 s, elapsed: 0.36 s
2018-05-10 00:13:40.822 JST [53698] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:14:20.851 JST [53936] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.37 s
2018-05-10 00:14:46.030 JST [54071] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:15:25.913 JST [54310] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.38 s
2018-05-10 00:15:50.921 JST [54455] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:16:31.055 JST [54690] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.47 s
2018-05-10 00:16:48.880 JST [95372] LOG:  checkpoint complete: wrote 4037012 buffers (61.6%); 0 WAL file(s) added, 5767 removed, 0 recycled; write=348.667 s, sync=0.112 s, total=362.757 s; sync files=138, longest=0.099 s, average=0.000 s; distance=94485092 kB, estimate=97259143 kB
2018-05-10 00:16:55.961 JST [54835] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:17:36.010 JST [55081] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-10 00:17:56.010 JST [55196] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-10 00:18:36.059 JST [55443] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-10 00:18:56.055 JST [55564] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.01 s, elapsed: 0.36 s
2018-05-10 00:19:36.111 JST [55805] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.37 s
2018-05-10 00:19:56.104 JST [55926] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:20:36.247 JST [56177] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.37 s
2018-05-10 00:20:56.246 JST [56296] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:21:36.291 JST [56537] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.01 s, elapsed: 0.37 s
2018-05-10 00:21:56.287 JST [56657] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:22:36.331 JST [56901] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-10 00:22:56.343 JST [57016] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:23:36.382 JST [57261] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-10 00:23:56.375 JST [57381] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-10 00:24:36.452 JST [57625] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.12 s, system: 0.03 s, elapsed: 0.40 s
2018-05-10 00:24:56.427 JST [57740] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-10 00:25:36.469 JST [58027] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-10 00:25:56.460 JST [58149] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-10 00:26:36.510 JST [58393] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.37 s
2018-05-10 00:26:56.518 JST [58509] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-10 00:27:36.572 JST [58754] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.38 s
2018-05-10 00:27:56.558 JST [58876] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:28:36.624 JST [59156] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.38 s
2018-05-10 00:28:56.608 JST [59276] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:29:36.651 JST [59523] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-10 00:29:56.664 JST [59639] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.01 s, elapsed: 0.36 s
2018-05-10 00:30:36.716 JST [59888] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.38 s
2018-05-10 00:30:56.704 JST [60012] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:31:36.755 JST [60263] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.38 s
2018-05-10 00:31:56.761 JST [60382] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:32:36.807 JST [60628] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.04 s, elapsed: 0.37 s
2018-05-10 00:32:56.802 JST [60746] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.01 s, elapsed: 0.35 s
2018-05-10 00:33:36.843 JST [60988] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:33:56.844 JST [61108] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:34:36.972 JST [61345] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.38 s
2018-05-10 00:34:56.895 JST [61465] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-10 00:35:37.050 JST [61699] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.04 s, elapsed: 0.38 s
2018-05-10 00:35:52.030 JST [61789] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.03 s, elapsed: 0.36 s
2018-05-10 00:36:37.090 JST [62057] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.37 s
2018-05-10 00:36:47.068 JST [62116] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
